,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
2371,3787,scene0036_00-couch-3-3-2-7,This couch is in the corner and almost straight back from the box of tissues.,True,468,617,scene0036_00,couch,3,"['this', 'couch', 'is', 'in', 'the', 'corner', 'and', 'almost', 'straight', 'back', 'from', 'the', 'box', 'of', 'tissues']",nr3d,True,True,True,False,False,True,couch,"the couch in the corner, straight back from the box of tissues.",['tissue box'],"['tissue box', 'couch']","[['tissue box', 'covered box', 'paper tray', 'storage box', 'boxes of paper', 'box', 'coffee box', 'paper towel', 'toilet paper', 'lunch box', 'plastic bin'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
2372,19606,scene0341_00-picture-4-17-14-16-18,"The picture on the wall in black and white, a close up of a face.",True,528,268,scene0341_00,picture,17,"['the', 'picture', 'on', 'the', 'wall', 'in', 'black', 'and', 'white', 'a', 'close', 'up', 'of', 'a', 'face']",nr3d,True,True,True,True,False,True,picture,the black and white close-up picture of a face on the wall.,['wall'],"['wall', 'picture']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
2373,17279,scene0177_00-monitor-4-3-23-25-30,If you enter the door the monitor is on the back left,True,596,137,scene0177_00,monitor,3,"['if', 'you', 'enter', 'the', 'door', 'the', 'monitor', 'is', 'on', 'the', 'back', 'left']",nr3d,True,True,True,False,False,True,monitor,the monitor on the back left.,['picture'],"['picture', 'monitor']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
2374,15908,scene0605_00-shoes-2-19-18,shoes closest to the door going into the house.,True,94,717,scene0605_00,shoes,19,"['shoes', 'closest', 'to', 'the', 'door', 'going', 'into', 'the', 'house']",nr3d,True,True,True,False,False,True,shoe,the shoes closest to the door.,['door'],"['door', 'shoe']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['shoe', 'boots', 'slipper', 'sock', 'step', 'shoe rack', 'picture', 'object', 'tire', 'box', 'mouse']]"
2375,24275,scene0520_00-whiteboard-2-13-28,The whiteboard behind the table that looks white from the light hitting it,True,262,85,scene0520_00,whiteboard,13,"['the', 'whiteboard', 'behind', 'the', 'table', 'that', 'looks', 'white', 'from', 'the', 'light', 'hitting', 'it']",nr3d,True,True,True,True,False,True,whiteboard,the whiteboard behind the table.,['table'],"['table', 'whiteboard']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard']]"
2376,25070,scene0240_00-trash_can-2-8-7,"The shorter trash can, closest to the door.",True,374,321,scene0240_00,trash can,8,"['the', 'shorter', 'trash', 'can', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True,trash can,the shorter trash can closest to the door.,['door'],"['door', 'trash can']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
2377,7388,scene0525_00-cabinet-3-37-35-36,It is the cabinet between the doors.,True,56,384,scene0525_00,cabinet,37,"['it', 'is', 'the', 'cabinet', 'between', 'the', 'doors']",nr3d,True,True,True,False,False,True,cabinet,the cabinet between the doors.,['door'],"['door', 'cabinet']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
2378,18071,scene0433_00-oven-2-19-2,the bottom oven panel,True,648,564,scene0433_00,oven,19,"['the', 'bottom', 'oven', 'panel']",nr3d,True,True,False,False,False,True,oven,the bottom oven panel.,['picture'],"['picture', 'oven']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['oven', 'stove', 'toaster oven', 'microwave', 'toaster', 'stovetop', 'cooking pan', 'heater', 'machine', 'object', 'vent']]"
2379,16432,scene0590_00-table-2-44-0,"When facing the wall with the tables, the table on the left.",True,322,108,scene0590_00,table,44,"['when', 'facing', 'the', 'wall', 'with', 'the', 'tables', 'the', 'table', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,table,the table on the left when facing the wall with the tables.,['wall'],"['wall', 'table']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
2380,14813,scene0315_00-plant-2-40-39,The large plant behind the couch,True,67,94,scene0315_00,plant,40,"['the', 'large', 'plant', 'behind', 'the', 'couch']",nr3d,True,True,True,False,True,True,plant,the plant behind the couch.,['couch'],"['couch', 'plant']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
2381,8609,scene0501_00-bar-3-16-15-21,Choose the horizontal handrail on the right of the shower as you're looking in.,True,356,514,scene0501_00,bar,16,"['choose', 'the', 'horizontal', 'handrail', 'on', 'the', 'right', 'of', 'the', 'shower', 'as', 'you', 'are', 'looking', 'in']",nr3d,True,True,True,False,True,True,handrail,the horizontal handrail on the right of the shower.,['shower'],"['shower', 'handrail']","[['shower', 'shower head', 'shower floor', 'shower door', 'shower wall', 'bath products', 'soap', 'toilet', 'bath walls', 'shower curtain', 'urinal'], ['handrail', 'hand rail', 'stair rail', 'railing', 'rail', 'stair', 'grab bar', 'staircase', 'banister', 'folded ladder', 'step']]"
2382,17053,scene0398_00-dresser-2-4-3,"from the door, the dresser on the left",True,459,703,scene0398_00,dresser,4,"['from', 'the', 'door', 'the', 'dresser', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,dresser,the dresser on the left from the door.,['door'],"['door', 'dresser']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['dresser', 'drawer', 'wardrobe cabinet', 'cabinet', 'tv stand', 'wardrobe closet', 'bookshelf', 'nightstand', 'shelf', 'kitchen cabinet', 'closet']]"
2383,28065,scene0481_00-bookshelf-2-14-0,"The correct bookshelf is the smaller one, farther from the tables.",True,411,283,scene0481_00,bookshelf,14,"['the', 'correct', 'bookshelf', 'is', 'the', 'smaller', 'one', 'farther', 'from', 'the', 'tables']",nr3d,True,True,True,False,True,True,bookshelf,the smaller bookshelf farther from the tables.,['table'],"['table', 'bookshelf']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case']]"
2384,25358,scene0418_00-doors-2-5-26,It is the door closest to the curtains.,True,56,437,scene0418_00,doors,5,"['it', 'is', 'the', 'door', 'closest', 'to', 'the', 'curtains']",nr3d,True,True,True,False,False,True,door,the door closest to the curtains.,['curtain'],"['curtain', 'door']","[['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
2385,19857,scene0147_00-dresser-2-5-6,The dresser with the television.,True,564,132,scene0147_00,dresser,5,"['the', 'dresser', 'with', 'the', 'television']",nr3d,True,True,True,False,False,True,dresser,the dresser with the television.,['tv'],"['tv', 'dresser']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['dresser', 'drawer', 'wardrobe cabinet', 'cabinet', 'tv stand', 'wardrobe closet', 'bookshelf', 'nightstand', 'shelf', 'kitchen cabinet', 'closet']]"
2386,7572,scene0394_00-mirror-2-78-42,The mirror closest to the bed.,False,371,648,scene0394_00,mirror,78,"['the', 'mirror', 'closest', 'to', 'the', 'bed']",nr3d,True,True,True,False,False,True,mirror,the mirror closest to the bed.,['bed'],"['bed', 'mirror']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['mirror', 'mirror doors', 'glass', 'window', 'tv', 'frame', 'tap', 'door', 'bar', 'wig', 'car']]"
2387,5899,scene0335_00-sink-2-34-33,the sink in the bathroom,False,220,553,scene0335_00,sink,34,"['the', 'sink', 'in', 'the', 'bathroom']",nr3d,True,True,True,False,False,True,sink,the sink in the bathroom.,['toilet'],"['toilet', 'sink']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products']]"
2388,11852,scene0413_00-shoes-5-23-18-19-22-24,Choose the pair of shoes in the closet on the floor closest to the partial wall.,True,356,714,scene0413_00,shoes,23,"['choose', 'the', 'pair', 'of', 'shoes', 'in', 'the', 'closet', 'on', 'the', 'floor', 'closest', 'to', 'the', 'partial', 'wall']",nr3d,True,True,True,False,False,True,shoe,the shoes in the closet closest to the partial wall on the floor.,"['wall', 'closet', 'floor']","['wall', 'bath walls', 'closet', 'floor', 'shoe']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['bath walls', 'bath products', 'shower wall', 'door wall', 'soap', 'toilet', 'shower', 'shower floor', 'closet wall', 'shower door', 'soap bar'], ['closet', 'wardrobe closet', 'closet door', 'closet rod', 'closet wall', 'closet shelf', 'closet floor', 'clothes', 'wardrobe cabinet', 'toilet', 'bookshelf'], ['floor', 'closet floor', 'carpet', 'shower floor', 'step', 'picture', 'shoe', 'table', 'mat', 'scale', 'toilet'], ['shoe', 'boots', 'slipper', 'sock', 'step', 'shoe rack', 'picture', 'object', 'tire', 'box', 'mouse']]"
2389,23263,scene0630_00-keyboard-2-3-33,Keyboard with person sitting at it,True,129,132,scene0630_00,keyboard,3,"['keyboard', 'with', 'person', 'sitting', 'at', 'it']",nr3d,True,True,True,False,False,True,keyboard,person sitting at a keyboard.,['person'],"['person', 'keyboard']","[['person', 'picture', 'object', 'machine', 'doll', 'case', 'block', 'paper', 'star', 'fish', 'mouse'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
2390,11186,scene0510_00-toilet-2-5-6,The toilet that is closest to the shower.,True,506,45,scene0510_00,toilet,5,"['the', 'toilet', 'that', 'is', 'closest', 'to', 'the', 'shower']",nr3d,True,True,True,False,False,True,toilet,the closest toilet to the shower.,['shower'],"['shower', 'toilet']","[['shower', 'shower head', 'shower floor', 'shower door', 'shower wall', 'bath products', 'soap', 'toilet', 'bath walls', 'shower curtain', 'urinal'], ['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can']]"
2391,16136,scene0009_00-paper_towel_dispenser-3-12-13-18,"staring at the sink(s), you want the paper towel dispenser to the left",True,67,132,scene0009_00,paper towel dispenser,12,"['staring', 'at', 'the', 'sink', '(', 's', ')', 'you', 'want', 'the', 'paper', 'towel', 'dispenser', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True,paper towel dispenser,the paper towel dispenser to the left of the sink(s).,['sink'],"['sink', 'paper towel dispenser']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['paper towel dispenser', 'toilet paper dispenser', 'hand dryer', 'toilet paper holder', 'paper towel', 'toilet seat cover dispenser', 'soap dispenser', 'toilet paper', 'paper towel roll', 'hand towel', 'bathroom stall']]"
2392,12277,scene0106_00-table-4-0-1-2-3,Find the long rectangular desk that is cleared off.,True,308,132,scene0106_00,table,0,"['find', 'the', 'long', 'rectangular', 'desk', 'that', 'is', 'cleared', 'off']",nr3d,True,True,True,False,True,True,desk,the cleared off long rectangular desk.,[],['desk'],"[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
2393,22131,scene0391_00-window-3-17-14-15,The largest of the windows.,False,564,132,scene0391_00,window,17,"['the', 'largest', 'of', 'the', 'windows']",nr3d,True,True,False,False,True,True,window,the largest window.,[],['window'],"[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
2394,5121,scene0440_00-desk-2-5-6,The desk closest to the door.,True,564,617,scene0440_00,desk,5,"['the', 'desk', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True,desk,the desk closest to the door.,['door'],"['door', 'desk']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
2395,22389,scene0233_00-shelf-2-30-31,This is the lower set of shelves.,True,353,192,scene0233_00,shelf,30,"['this', 'is', 'the', 'lower', 'set', 'of', 'shelves']",nr3d,True,True,True,False,False,True,shelf,the lower set of shelves.,['picture'],"['picture', 'shelf']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure']]"
2396,9130,scene0380_00-monitor-3-11-0-1,The monitor on the side with no other monitors.,True,564,491,scene0380_00,monitor,11,"['the', 'monitor', 'on', 'the', 'side', 'with', 'no', 'other', 'monitors']",nr3d,True,True,True,False,False,True,monitor,the monitor with no other monitors.,[],['monitor'],"[['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
2397,5757,scene0538_00-door-2-20-21,The exit door to the bathroom.,True,564,85,scene0538_00,door,20,"['the', 'exit', 'door', 'to', 'the', 'bathroom']",nr3d,True,True,True,False,False,True,door,the exit door to the bathroom.,['toilet'],"['toilet', 'door']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
2398,9722,scene0270_00-bed-2-0-1,the bed without the pillow in front,True,648,596,scene0270_00,bed,0,"['the', 'bed', 'without', 'the', 'pillow', 'in', 'front']",nr3d,True,True,True,False,False,True,bed,the bed without a pillow in front.,['pillow'],"['pillow', 'bed']","[['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
2399,13625,scene0089_00-blackboard-2-10-18,the smaller chalkboards,True,570,371,scene0089_00,blackboard,10,"['the', 'smaller', 'chalkboards']",nr3d,True,True,False,False,True,True,blackboard,the smaller chalkboards,['scale'],"['scale', 'blackboard']","[['scale', 'picture', 'machine', 'step', 'stand', 'alarm', 'structure', 'block', 'salt', 'object', 'ball'], ['blackboard', 'blackboard eraser', 'whiteboard', 'board', 'bulletin board', 'sign', 'picture', 'display', 'block', 'painting', 'headboard']]"
2400,15218,scene0110_00-radiator-2-19-17,"if looking at the windows from the middle of the room, the radiator on the left.",True,94,459,scene0110_00,radiator,19,"['if', 'looking', 'at', 'the', 'windows', 'from', 'the', 'middle', 'of', 'the', 'room', 'the', 'radiator', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,radiator,the radiator on the left when looking at the windows from the middle of the room.,"['window', 'picture']","['window', 'picture', 'radiator']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail']]"
2401,10092,scene0517_00-monitor-2-64-23,The monitor is under the bed,True,596,500,scene0517_00,monitor,64,"['the', 'monitor', 'is', 'under', 'the', 'bed']",nr3d,True,True,True,False,False,True,monitor,the monitor under the bed.,['bed'],"['bed', 'monitor']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
2402,12380,scene0302_00-whiteboard-2-21-19,the whiteboard closest to the brown door,True,67,268,scene0302_00,whiteboard,21,"['the', 'whiteboard', 'closest', 'to', 'the', 'brown', 'door']",nr3d,True,True,True,True,False,True,whiteboard,the whiteboard closest to the brown door.,['door'],"['door', 'whiteboard']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard']]"
2403,17598,scene0363_00-picture-3-2-7-16,the partially visible frame above the loveseat,True,648,367,scene0363_00,picture,2,"['the', 'partially', 'visible', 'frame', 'above', 'the', 'loveseat']",nr3d,True,True,True,False,False,True,frame,the frame above the loveseat.,['couch'],"['couch', 'frame']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['frame', 'picture', 'structure', 'display', 'block', 'object', 'glass', 'case', 'stand', 'machine', 'card']]"
2404,18331,scene0101_00-towel-2-76-86,"Look in the kitchen, you should find a towel hanging from the door handle of the stove.",True,236,45,scene0101_00,towel,76,"['look', 'in', 'the', 'kitchen', 'you', 'should', 'find', 'a', 'towel', 'hanging', 'from', 'the', 'door', 'handle', 'of', 'the', 'stove']",nr3d,True,True,False,False,False,True,towel,the towel hanging from the stove door handle in the kitchen.,['kitchen counter'],"['kitchen counter', 'door', 'towel']","[['kitchen counter', 'bathroom counter', 'kitchen island', 'kitchen cabinet', 'counter', 'breakfast bar', 'dining table', 'table', 'workbench', 'drawer', 'coffee maker'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
2405,6955,scene0667_00-window-2-32-37,The window is partly down a hallway,True,596,353,scene0667_00,window,32,"['the', 'window', 'is', 'partly', 'down', 'a', 'hallway']",nr3d,True,True,True,False,False,True,window,the window down the hallway.,['closet wall'],"['closet wall', 'window']","[['closet wall', 'closet', 'closet shelf', 'closet door', 'wardrobe closet', 'pantry wall', 'closet floor', 'wardrobe cabinet', 'closet ceiling', 'shower wall', 'closet rod'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
2406,6074,scene0142_00-box-3-36-18-38,It is the box on a table.,True,56,518,scene0142_00,box,36,"['it', 'is', 'the', 'box', 'on', 'a', 'table']",nr3d,True,True,True,False,False,True,box,the box on the table.,['table'],"['table', 'box']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
2407,28260,scene0395_00-desk-2-21-5,"When standing in the room facing towards the desks, the correct one is on the right.",True,411,648,scene0395_00,desk,21,"['when', 'standing', 'in', 'the', 'room', 'facing', 'towards', 'the', 'desks', 'the', 'correct', 'one', 'is', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True,desk,the desk on the right when facing towards them.,['picture'],"['picture', 'desk']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
2408,11239,scene0409_00-kitchen_cabinet-3-21-20-24,the kitchen cabinet on the right side of the oven.,True,501,132,scene0409_00,kitchen cabinet,21,"['the', 'kitchen', 'cabinet', 'on', 'the', 'right', 'side', 'of', 'the', 'oven']",nr3d,True,True,True,False,False,True,cabinet,the cabinet on the right side of the oven.,['oven'],"['oven', 'cabinet']","[['oven', 'stove', 'toaster oven', 'microwave', 'toaster', 'stovetop', 'cooking pan', 'heater', 'machine', 'object', 'vent'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
2409,27867,scene0209_00-bed-2-1-0,"The correct bed is in the corner, farthest from the windows.",True,411,714,scene0209_00,bed,1,"['the', 'correct', 'bed', 'is', 'in', 'the', 'corner', 'farthest', 'from', 'the', 'windows']",nr3d,True,True,True,False,False,True,bed,"the bed in the corner, farthest from the windows.",['window'],"['window', 'bed']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
2410,16230,scene0320_00-bookshelf-3-11-6-12,The bookshelf closest to the desk with the wooden privacy sidewall.,True,96,183,scene0320_00,bookshelf,11,"['the', 'bookshelf', 'closest', 'to', 'the', 'desk', 'with', 'the', 'wooden', 'privacy', 'sidewall']",nr3d,True,True,True,False,False,True,bookshelf,the bookshelf closest to the desk.,['desk'],"['desk', 'bookshelf']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case']]"
2411,18638,scene0499_00-end_table-2-39-38,it is the and table closest to the staircase,True,570,645,scene0499_00,end table,39,"['it', 'is', 'the', 'and', 'table', 'closest', 'to', 'the', 'staircase']",nr3d,True,True,True,False,False,True,table,the table closest to the staircase.,['staircase'],"['staircase', 'table']","[['staircase', 'stair', 'stair rail', 'step', 'handrail', 'ladder', 'folded ladder', 'banister', 'structure', 'railing', 'hand rail'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
2412,6003,scene0238_00-file_cabinet-3-6-31-42,The white file cabinet next to the man,True,163,645,scene0238_00,file cabinet,6,"['the', 'white', 'file', 'cabinet', 'next', 'to', 'the', 'man']",nr3d,True,True,False,True,False,True,file cabinet,the file cabinet next to the man.,['salt'],"['salt', 'file cabinet']","[['salt', 'picture', 'can', 'wig', 'scale', 'tap', 'block', 'fan', 'mail', 'mat', 'cap'], ['file cabinet', 'cabinet', 'cabinet door', 'file organizer', 'wardrobe cabinet', 'storage bin', 'drawer', 'kitchen cabinet', 'storage box', 'bathroom cabinet', 'folder']]"
2413,12151,scene0588_00-cabinet-2-44-30,Find the metal cabinet that is in between the door and the blue-gray quilted furniture cover.,True,597,286,scene0588_00,cabinet,44,"['find', 'the', 'metal', 'cabinet', 'that', 'is', 'in', 'between', 'the', 'door', 'and', 'the', 'blue', 'grey', 'quilted', 'furniture', 'cover']",nr3d,True,True,True,True,False,True,cabinet,the metal cabinet between the door and the blue-gray quilted furniture cover.,"['door', 'couch cushions']","['door', 'couch cushions', 'cabinet']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['couch cushions', 'couch', 'sofa bed', 'sofa chair', 'sofa', 'pillow', 'furniture', 'armchair', 'beanbag chair', 'futon', 'chair'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
2414,1748,scene0465_00-box-3-44-45-47,the top of the two stacked boxes,True,224,353,scene0465_00,box,44,"['the', 'top', 'of', 'the', 'two', 'stacked', 'boxes']",nr3d,True,True,False,False,False,True,box,the top box.,[],['box'],"[['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
2415,56,scene0008_00-lamp-3-31-16-25,'The lamp next to the couch.',True,564,310,scene0008_00,lamp,31,"['the', 'lamp', 'next', 'to', 'the', 'couch', ""'""]",nr3d,True,True,False,False,False,True,lamp,the lamp next to the couch.,['couch'],"['couch', 'lamp']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
2416,16996,scene0299_00-table-2-4-5,It is the table partially on a blue rug with a blue stool underneath it.,True,56,199,scene0299_00,table,4,"['it', 'is', 'the', 'table', 'partially', 'on', 'a', 'blue', 'rug', 'with', 'a', 'blue', 'stool', 'underneath', 'it']",nr3d,True,True,True,True,False,True,table,the table with a blue stool underneath it.,['stool'],"['stool', 'table']","[['stool', 'stepstool', 'step stool', 'chair', 'footstool', 'side table', 'seat', 'office chair', 'furniture', 'end table', 'folded chair'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
2417,17290,scene0446_00-toilet_paper-5-21-18-19-20-33,"on the shelf were their is two toilet papers, select the one on your right only",True,175,596,scene0446_00,toilet paper,21,"['on', 'the', 'shelf', 'were', 'their', 'is', 'two', 'toilet', 'papers', 'select', 'the', 'one', 'on', 'your', 'right', 'only']",nr3d,True,True,True,False,False,True,toilet paper,the toilet paper on your right on the shelf.,['shelf'],"['shelf', 'toilet paper']","[['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure'], ['toilet paper', 'paper towel', 'paper', 'toilet', 'toilet paper holder', 'paper towel roll', 'toilet paper dispenser', 'toiletry', 'cloth', 'toilet brush', 'trash can']]"
